Init E (V) = 0.06
High E (V) = 1.8
Low E (V) = -0.95
Init P/N = N
Scan Rate (V/s) = 0.01
Segment = 7
Sample Interval (V) = 0.001
Quiet Time (sec) = 2
Sensitivity (A/V) = 0.001

Potential/V	Current/A
-0.394	-1.554e-5
-0.395	-1.575e-5
-0.396	-1.597e-5
-0.397	-1.619e-5
-0.398	-1.641e-5
-0.399	-1.663e-5
-0.400	-1.686e-5
-0.401	-1.709e-5
-0.402	-1.732e-5
-0.403	-1.756e-5
-0.404	-1.780e-5
-0.405	-1.804e-5
-0.406	-1.829e-5
-0.407	-1.854e-5
-0.408	-1.879e-5
-0.409	-1.906e-5
-0.410	-1.933e-5
-0.411	-1.959e-5
-0.412	-1.987e-5
-0.413	-2.014e-5
-0.414	-2.042e-5
-0.415	-2.070e-5
-0.416	-2.099e-5
-0.417	-2.129e-5
-0.418	-2.158e-5
-0.419	-2.188e-5
-0.420	-2.219e-5
-0.421	-2.249e-5
-0.422	-2.281e-5
-0.423	-2.313e-5
-0.424	-2.344e-5
-0.425	-2.377e-5
-0.426	-2.410e-5
-0.427	-2.443e-5
-0.428	-2.477e-5
-0.429	-2.512e-5
-0.430	-2.546e-5
-0.431	-2.581e-5
-0.432	-2.617e-5
-0.433	-2.653e-5
-0.434	-2.689e-5
-0.435	-2.727e-5
-0.436	-2.764e-5
-0.437	-2.802e-5
-0.438	-2.840e-5
-0.439	-2.879e-5
-0.440	-2.918e-5
-0.441	-2.957e-5
-0.442	-2.997e-5
-0.443	-3.038e-5
-0.444	-3.084e-5
-0.445	-3.121e-5
-0.446	-3.164e-5
-0.447	-3.207e-5
-0.448	-3.250e-5
-0.449	-3.293e-5
-0.450	-3.336e-5
-0.451	-3.379e-5
-0.452	-3.425e-5
-0.453	-3.468e-5
-0.454	-3.511e-5
-0.455	-3.557e-5
-0.456	-3.603e-5
-0.457	-3.650e-5
-0.458	-3.693e-5
-0.459	-3.739e-5
-0.460	-3.785e-5
-0.461	-3.834e-5
-0.462	-3.880e-5
-0.463	-3.926e-5
-0.464	-3.976e-5
-0.465	-4.022e-5
-0.466	-4.071e-5
-0.467	-4.117e-5
-0.468	-4.166e-5
-0.469	-4.216e-5
-0.470	-4.265e-5
-0.471	-4.311e-5
-0.472	-4.357e-5
-0.473	-4.406e-5
-0.474	-4.455e-5
-0.475	-4.505e-5
-0.476	-4.554e-5
-0.477	-4.603e-5
-0.478	-4.652e-5
-0.479	-4.698e-5
-0.480	-4.751e-5
-0.481	-4.800e-5
-0.482	-4.846e-5
-0.483	-4.895e-5
-0.484	-4.945e-5
-0.485	-4.994e-5
-0.486	-5.043e-5
-0.487	-5.092e-5
-0.488	-5.141e-5
-0.489	-5.188e-5
-0.490	-5.237e-5
-0.491	-5.286e-5
-0.492	-5.335e-5
-0.493	-5.384e-5
-0.494	-5.430e-5
-0.495	-5.480e-5
-0.496	-5.529e-5
-0.497	-5.578e-5
-0.498	-5.624e-5
-0.499	-5.673e-5
-0.500	-5.720e-5
-0.501	-5.769e-5
-0.502	-5.818e-5
-0.503	-5.864e-5
-0.504	-5.910e-5
-0.505	-5.960e-5
-0.506	-6.009e-5
-0.507	-6.058e-5
-0.508	-6.104e-5
-0.509	-6.153e-5
-0.510	-6.199e-5
-0.511	-6.249e-5
-0.512	-6.298e-5
-0.513	-6.350e-5
-0.514	-6.396e-5
-0.515	-6.446e-5
-0.516	-6.498e-5
-0.517	-6.544e-5
-0.518	-6.596e-5
-0.519	-6.645e-5
-0.520	-6.695e-5
-0.521	-6.747e-5
-0.522	-6.796e-5
-0.523	-6.848e-5
-0.524	-6.901e-5
-0.525	-6.953e-5
-0.526	-7.002e-5
-0.527	-7.058e-5
-0.528	-7.107e-5
-0.529	-7.162e-5
-0.530	-7.214e-5
-0.531	-7.267e-5
-0.532	-7.322e-5
-0.533	-7.374e-5
-0.534	-7.430e-5
-0.535	-7.482e-5
-0.536	-7.537e-5
-0.537	-7.593e-5
-0.538	-7.648e-5
-0.539	-7.703e-5
-0.540	-7.759e-5
-0.541	-7.814e-5
-0.542	-7.873e-5
-0.543	-7.928e-5
-0.544	-7.983e-5
-0.545	-8.042e-5
-0.546	-8.097e-5
-0.547	-8.153e-5
-0.548	-8.208e-5
-0.549	-8.263e-5
-0.550	-8.319e-5
-0.551	-8.374e-5
-0.552	-8.429e-5
-0.553	-8.485e-5
-0.554	-8.540e-5
-0.555	-8.592e-5
-0.556	-8.645e-5
-0.557	-8.700e-5
-0.558	-8.752e-5
-0.559	-8.805e-5
-0.560	-8.857e-5
-0.561	-8.909e-5
-0.562	-8.961e-5
-0.563	-9.011e-5
-0.564	-9.063e-5
-0.565	-9.112e-5
-0.566	-9.164e-5
-0.567	-9.214e-5
-0.568	-9.260e-5
-0.569	-9.309e-5
-0.570	-9.358e-5
-0.571	-9.407e-5
-0.572	-9.457e-5
-0.573	-9.503e-5
-0.574	-9.552e-5
-0.575	-9.598e-5
-0.576	-9.644e-5
-0.577	-9.690e-5
-0.578	-9.737e-5
-0.579	-9.783e-5
-0.580	-9.826e-5
-0.581	-9.872e-5
-0.582	-9.918e-5
-0.583	-9.961e-5
-0.584	-1.000e-4
-0.585	-1.005e-4
-0.586	-1.009e-4
-0.587	-1.013e-4
-0.588	-1.018e-4
-0.589	-1.022e-4
-0.590	-1.026e-4
-0.591	-1.030e-4
-0.592	-1.034e-4
-0.593	-1.038e-4
-0.594	-1.042e-4
-0.595	-1.046e-4
-0.596	-1.050e-4
-0.597	-1.054e-4
-0.598	-1.058e-4
-0.599	-1.061e-4
-0.600	-1.065e-4
-0.601	-1.068e-4
-0.602	-1.072e-4
-0.603	-1.075e-4
-0.604	-1.079e-4
-0.605	-1.082e-4
-0.606	-1.086e-4
-0.607	-1.089e-4
-0.608	-1.092e-4
-0.609	-1.095e-4
-0.610	-1.098e-4
-0.611	-1.101e-4
-0.612	-1.103e-4
-0.613	-1.106e-4
-0.614	-1.109e-4
-0.615	-1.111e-4
-0.616	-1.113e-4
-0.617	-1.115e-4
-0.618	-1.117e-4
-0.619	-1.119e-4
-0.620	-1.121e-4
-0.621	-1.123e-4
-0.622	-1.124e-4
-0.623	-1.126e-4
-0.624	-1.127e-4
-0.625	-1.127e-4
-0.626	-1.128e-4
-0.627	-1.129e-4
-0.628	-1.129e-4
-0.629	-1.129e-4
-0.630	-1.129e-4
-0.631	-1.129e-4
-0.632	-1.129e-4
-0.633	-1.128e-4
-0.634	-1.127e-4
-0.635	-1.126e-4
-0.636	-1.124e-4
-0.637	-1.123e-4
-0.638	-1.121e-4
-0.639	-1.118e-4
-0.640	-1.115e-4
-0.641	-1.113e-4
-0.642	-1.109e-4
-0.643	-1.105e-4
-0.644	-1.101e-4
-0.645	-1.097e-4
-0.646	-1.092e-4
-0.647	-1.087e-4
-0.648	-1.081e-4
-0.649	-1.075e-4
-0.650	-1.068e-4
-0.651	-1.061e-4
-0.652	-1.053e-4
-0.653	-1.045e-4
-0.654	-1.037e-4
-0.655	-1.028e-4
-0.656	-1.018e-4
-0.657	-1.008e-4
-0.658	-9.980e-5
-0.659	-9.869e-5
-0.660	-9.755e-5
-0.661	-9.635e-5
-0.662	-9.515e-5
-0.663	-9.386e-5
-0.664	-9.254e-5
-0.665	-9.118e-5
-0.666	-8.980e-5
-0.667	-8.835e-5
-0.668	-8.688e-5
-0.669	-8.537e-5
-0.670	-8.383e-5
-0.671	-8.226e-5
-0.672	-8.066e-5
-0.673	-7.903e-5
-0.674	-7.740e-5
-0.675	-7.577e-5
-0.676	-7.414e-5
-0.677	-7.248e-5
-0.678	-7.085e-5
-0.679	-6.922e-5
-0.680	-6.756e-5
-0.681	-6.596e-5
-0.682	-6.439e-5
-0.683	-6.279e-5
-0.684	-6.126e-5
-0.685	-5.975e-5
-0.686	-5.830e-5
-0.687	-5.689e-5
-0.688	-5.550e-5
-0.689	-5.418e-5
-0.690	-5.292e-5
-0.691	-5.172e-5
-0.692	-5.055e-5
